analysis_scope,pair,rna_metric,flow_metric,n_rows,n_participants,spearman_rho,permutation_p_two_sided,bh_fdr_within_all_pair_metric_family,permutation_null_median,permutation_null_q025,permutation_null_q975,n_permutations,claim_boundary,panel,rna_metric_label,abs_rho,source_table
Sepsis-only matched raw FCS all-pair marker null,CCR7/CD123,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.21144465290806755,0.18496300739852028,0.3444138758455205,0.02054409005628518,-0.27805816135084427,0.29973264540337713,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.21144465290806755,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CCR7/CD141,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.20337711069418388,0.2045590881823635,0.3682063587282544,-0.00103189493433395,-0.28095215759849906,0.30792213883677305,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.20337711069418388,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CCR7/CD25,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.05928705440900563,0.7008598280343932,0.8176697993734587,0.01153846153846153,-0.23783302063789868,0.2993621013133209,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.05928705440900563,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CCR7/CD39,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.5362101313320825,5.998800239952e-4,0.01799640071985602,0.01163227016885553,-0.3078048780487805,0.33553939962476553,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.5362101313320825,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CCR7/CD57,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,-0.452712129643192,0.0035992801439712,0.0277658753963493,0.0068208887376288,-0.3026477053519742,0.31854524817403335,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.452712129643192,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CCR7/CD66,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.4683805674510011,0.0017996400719856,0.0226754649070186,0.01003940719496336,-0.34484894583521825,0.32361606874904814,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.4683805674510011,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CCR7/CD69,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.474859287054409,0.0017996400719856,0.0226754649070186,0.02270168855534709,-0.3057879924953095,0.3266041275797374,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.474859287054409,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CCR7/CX3CR1,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.3908067542213884,0.01339732053589282,0.0582090478456033,0.00834896810506566,-0.2896482176360225,0.31687617260788,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.3908067542213884,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CCR7,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.4056285178236398,0.00759848030393921,0.04045388105477496,0.00347091932457786,-0.32542213883677296,0.34303939962476554,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.4056285178236398,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD103,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.15891181988742964,0.3353329334133173,0.49691155518896224,-0.01876172607879925,-0.32794090056285174,0.2942636022514072,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.15891181988742964,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD123,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.11819887429643527,0.4513097380523895,0.6158667183530803,0.01463414634146341,-0.28325515947467167,0.2936116322701689,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.11819887429643527,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD141,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.23883677298311445,0.14037192561487702,0.28074385122975404,0.01350844277673546,-0.31134615384615383,0.3125093808630395,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.23883677298311445,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD161,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.3157598499061914,0.04559088182363527,0.12671583330392744,3.7523452157598e-4,-0.25115384615384617,0.3255722326454034,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.3157598499061914,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD25,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.33095684803001874,0.03499300139972006,0.10593786754460131,-0.00215759849906191,-0.2748733583489681,0.33231707317073184,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.33095684803001874,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD27,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.36153846153846153,0.02119576084783043,0.07630473905218957,0.0048780487804878,-0.291327392120075,0.347673545966229,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.36153846153846153,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD28,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.4153846153846154,0.00759848030393921,0.04045388105477496,-0.00440900562851782,-0.3247560975609756,0.32503752345215764,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.4153846153846154,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD38,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.2322701688555347,0.14317136572685463,0.2833443782447699,0.02410881801125703,-0.3354784240150094,0.31406660412757975,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2322701688555347,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD39,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.5121951219512195,9.99800039992e-4,0.01799640071985602,-0.02204502814258912,-0.3143621013133208,0.31223264540337714,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.5121951219512195,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD45RA,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.18517823639774855,0.2499500099980004,0.42559055756416286,0.00759849906191369,-0.3081472795497186,0.32878517823639786,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.18517823639774855,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD45RO,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.09549718574108818,0.5616876624675065,0.7148752067768264,-0.04108818011257036,-0.32121951219512196,0.30428705440900566,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.09549718574108818,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD57,mhcii_cd74_axis,raw_fcs_abundance_normalized,39,34,-0.17188639618824592,0.29314137172565485,0.46362944984224913,-4.8720633840205e-4,-0.273478661871843,0.31743928978586067,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.17188639618824592,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD66,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.2889848052381978,0.07178564287142572,0.17970180798277433,-0.0140739353200421,-0.3286779941524899,0.3096078117938329,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2889848052381978,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CD69,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.3791744840525329,0.01539692061587682,0.06326126079132,-0.0174484052532833,-0.3976360225140713,0.2806848030018762,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.3791744840525329,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CTLA4,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.3714821763602251,0.02159568086382723,0.07701101289176127,0.00112570356472795,-0.3266135084427767,0.31706378986866807,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.3714821763602251,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/CX3CR1,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.16435272045028143,0.3105378924215157,0.4810791939972661,0.00863039399624765,-0.3322420262664165,0.3226360225140714,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.16435272045028143,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD11c/PD1,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.4701688555347092,0.0021995600879824,0.02445393274286319,-0.00375234521575985,-0.28602720450281427,0.3644699812382739,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.4701688555347092,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD123/CD103,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.2716697936210131,0.08718256348730254,0.20389255482236887,-0.01350844277673546,-0.2770684803001876,0.2973827392120077,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2716697936210131,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD123/CD141,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.28086303939962476,0.07678464307138572,0.18847139662976495,0.01923076923076923,-0.3247936210131332,0.27437617260787994,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.28086303939962476,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD123/CD39,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.10544090056285178,0.5144971005798841,0.6706203586868833,-0.00506566604127579,-0.3214118198874296,0.2890572232645404,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.10544090056285178,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD123/CX3CR1,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.06416510318949344,0.6862627474505099,0.8081224876520023,0.00544090056285178,-0.2768245778611632,0.2903189493433397,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.06416510318949344,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD14/CCR7,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.4144465290806754,0.00719856028794241,0.03943559114264104,0.02157598499061913,-0.31314727954971855,0.3270356472795498,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.4144465290806754,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD14/CD103,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.2634146341463415,0.09978004399120176,0.22145044675275471,4.6904315196998e-4,-0.2685647279549719,0.3022467166979363,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2634146341463415,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD14/CD11c,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.4283302063789869,0.00499900019996,0.03257969095836005,0.01557223264540337,-0.3303846153846154,0.30950750469043165,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.4283302063789869,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD14/CD123,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,0.14596622889305816,0.36272745450909816,0.5273499146324581,0.01013133208255159,-0.2723921200750469,0.29481707317073175,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.14596622889305816,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD14/CD141,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.11369606003752346,0.47390521895620874,0.6352346551966203,0.00844277673545966,-0.27267823639774863,0.25350844277673545,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.11369606003752346,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD14/CD16,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.2975609756097561,0.0595880823835233,0.15479369879448768,-0.00759849906191369,-0.29297373358348966,0.2943058161350845,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.2975609756097561,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD14/CD161,mhcii_cd74_axis,raw_fcs_abundance_normalized,40,34,-0.39606003752345215,0.01519696060787842,0.06326126079132,0.0073170731707317,-0.3351923076923077,0.31553470919324583,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,MHC-II/CD74,0.39606003752345215,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
